index,recordDate,recordTime,recordEpoch,district,locationName,nearbyPlace,longitude,latitude,elevation,direction,county,route,routeSuffix,postmilePrefix,postmile,alignment,milepost,inService,imageDescription,streamingVideoURL,currentImageUpdateFrequency,currentImageURL,referenceImageUpdateFrequency,referenceImage1UpdateAgoURL,referenceImage2UpdatesAgoURL,referenceImage3UpdatesAgoURL,referenceImage4UpdatesAgoURL,referenceImage5UpdatesAgoURL,referenceImage6UpdatesAgoURL,referenceImage7UpdatesAgoURL,referenceImage8UpdatesAgoURL,referenceImage9UpdatesAgoURL,referenceImage10UpdatesAgoURL,referenceImage11UpdatesAgoURL,referenceImage12UpdatesAgoURL
311,2024-04-16,16:56:58,1713311818,3,"Hwy 99 at Florin_Rd_JSO_SAC99_NB_2","SR99 at Florin Rd",-121.44462,38.495338,20,North,Sacramento,SR-99,,,19.524,,294.081,true,,https://wzmedia.dot.ca.gov/D3/99_Florin_Rd_JSO_SAC99_NB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/hwy99atflorinrdjsosac99nb2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy99atflorinrdjsosac99nb2/previous/hwy99atflorinrdjsosac99nb2-12.jpg
312,2025-06-10,14:38:09,1749591489,3,"Hwy 20 at Dorsey Dr WB","Grass Valley",-121.0432404,39.2296008,2680,,Nevada,SR-20,,R,14.270,L,184.742,true,,https://wzmedia.dot.ca.gov/D3/20_Dorsey_Dr_NEV20_WB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/hwy20atdorseydrwb.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy20atdorseydrwb/previous/hwy20atdorseydrwb-12.jpg
313,2025-12-22,15:23:22,1766445802,3,"Hwy 5 At Arena Blvd 1",Sacramento,-121.526925,38.643607,19,,Sacramento,I-5,,,28.106,L,523.213,true,,https://wzmedia.dot.ca.gov/D3/5_Arena_Blvd_SAC5_SB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/hwy5atarenablvd1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd1/previous/hwy5atarenablvd1-12.jpg
314,2026-01-22,12:18:14,1769113094,3,"Hwy 5 At Arena Blvd 2",Sacramento,-121.526925,38.643607,19,,Sacramento,I-5,,,28.106,L,523.213,true,,https://wzmedia.dot.ca.gov/D3/5_Arena_Blvd_SAC5_SB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/hwy5atarenablvd2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atarenablvd2/previous/hwy5atarenablvd2-12.jpg
315,2024-12-12,15:19:52,1734045592,3,"Hwy 5 At Metro Air Pkwy 1","Metro Air Pkwy",-121.564804,38.67137,16,North,Sacramento,I-5,,,31.317,,526.395,true,,https://wzmedia.dot.ca.gov/D3/5_Metro_Air_Pkwy_JSO_SAC5_NB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/hwy5atmetroairpkwy1.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy1/previous/hwy5atmetroairpkwy1-12.jpg
316,2024-12-12,15:20:06,1734045606,3,"Hwy 5 At Metro Air Pkwy 2","Metro Air Pkwy",-121.564804,38.67137,16,North,Alameda,I-5,,,31.317,,526.395,true,,https://wzmedia.dot.ca.gov/D3/5_Metro_Air_Pkwy_JSO_SAC5_NB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/hwy5atmetroairpkwy2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy5atmetroairpkwy2/previous/hwy5atmetroairpkwy2-12.jpg
317,2024-10-24,13:19:10,1729801150,3,"Hwy 49 at Edgewood",Auburn,-121.082068,38.920630,1459,North,Placer,SR-49,,,4.686,R,179.088,true,,https://wzmedia.dot.ca.gov/D3/49_Edgewood_Rd_PLA49_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/hwy49atedgewood.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atedgewood/previous/hwy49atedgewood-12.jpg
318,2024-11-13,12:14:28,1731528868,3,"Hwy 49 at Dry Creek Rd",Auburn,-121.101234,38.95686,1364,North,Placer,SR-49,,,7.441,R,181.843,true,,https://wzmedia.dot.ca.gov/D3/49_Dry_Creek_Rd_PLA49_NB.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/hwy49atdrycreekrd.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy49atdrycreekrd/previous/hwy49atdrycreekrd-12.jpg
319,2025-07-13,16:54:27,1752450867,3,"Hwy 50 at JCT 51/99 1",Sacramento,-121.47114850305682,38.55952983221439,13,,Sacramento,US-50,,R,0.121,L,5.755,true,,https://wzmedia.dot.ca.gov/D3/50_Jct_51_99_SAC50_WB_1.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/hwy50atjct51991.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51991/previous/hwy50atjct51991-12.jpg
320,2025-07-13,16:54:30,1752450870,3,"Hwy 50 at JCT 51/99 2",Sacramento,-121.471334,38.559476,13,,Sacramento,US-50,,R,0.121,L,5.755,true,,https://wzmedia.dot.ca.gov/D3/50_Jct_51_99_SAC50_WB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/hwy50atjct51992.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51992/previous/hwy50atjct51992-12.jpg
321,2025-07-13,16:54:33,1752450873,3,"Hwy 50 at JCT 51/99 3",Sacramento,-121.47146969757995,38.55951462618848,13,,Sacramento,US-50,,R,0.121,L,5.755,true,,https://wzmedia.dot.ca.gov/D3/50_Jct_51_99_SAC50_WB_3.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/hwy50atjct51993.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atjct51993/previous/hwy50atjct51993-12.jpg
322,2025-07-08,08:38:47,1751989127,3,"Hwy 80 at Darling 2",Roseville,-121.278563,38.735825,154,West,Placer,I-80,,,1.29,,102.79,true,,https://wzmedia.dot.ca.gov/D3/80_Darling_Way_PLA80_WB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/hwy80atdarling2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling2/previous/hwy80atdarling2-12.jpg
323,2025-07-08,08:38:51,1751989131,3,"Hwy 80 at Darling 3",Roseville,-121.278563,38.735825,154,West,Placer,I-80,,,1.29,,102.79,true,,https://wzmedia.dot.ca.gov/D3/80_Darling_Way_PLA80_WB_3.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/hwy80atdarling3.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy80atdarling3/previous/hwy80atdarling3-12.jpg
327,2025-11-26,07:21:47,1764170507,3,"Hwy 50 at Wrights Lake 2",Kyburz,-120.21115385298197,38.78629612075367,5524,,"El Dorado",US-50,,,54.009,L,82.278,true,,https://wzmedia.dot.ca.gov/D3/50_Wrights_Lake_ED50_EB_2.stream/playlist.m3u8,1,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/hwy50atwrightslake2.jpg,15,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-1.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-2.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-3.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-4.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-5.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-6.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-7.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-8.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-9.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-10.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-11.jpg,https://cwwp2.dot.ca.gov/data/d3/cctv/image/hwy50atwrightslake2/previous/hwy50atwrightslake2-12.jpg
